27.47,52.61
27.47,52.53
27.45,52.54
27.45,52.55
27.44,52.43
27.43,52.57
27.44,52.98
27.50,53.46
27.63,54.00
27.79,54.55
28.05,55.05
28.30,55.49
28.60,55.83
28.88,56.07
29.18,56.25
29.46,56.32
29.75,56.36
30.00,56.33
30.25,56.27
30.50,56.18
30.71,56.06
30.92,55.90
31.12,55.73
31.30,55.55
31.48,55.37
31.64,55.18
31.78,55.00
31.93,54.82
32.04,54.64
32.17,54.46
32.27,54.27
32.38,54.09
32.48,53.92
32.55,53.75
32.63,53.58
32.72,53.42
32.78,53.27
32.86,53.14
32.90,53.01
32.97,52.89
33.02,52.78
33.07,52.68
33.11,52.59
33.15,52.49
33.19,52.40
33.22,52.29
33.26,52.22
33.29,52.14
33.30,51.99
33.33,51.62
33.37,51.13
33.40,50.61
33.41,50.05
33.44,49.47
33.43,48.90
33.42,48.34
33.42,47.78
33.41,47.25
33.41,46.59
33.37,45.80
33.37,44.69
33.34,44.14
33.31,43.77
33.29,43.30
33.27,42.80
33.26,42.47
33.22,42.19
33.18,41.93
33.17,41.67
33.14,41.46
33.12,41.29
33.08,41.13
33.05,40.98
33.02,40.82
33.00,40.68
32.96,40.57
32.92,40.46
32.89,40.36
32.86,40.27
32.84,40.20
32.81,40.13
32.76,40.08
32.72,40.05
32.71,40.01
32.68,39.95
32.64,39.89
32.61,39.83
32.58,39.78
32.56,39.73
32.54,39.68
32.49,39.62
32.47,39.58
32.43,39.54
32.40,39.50
32.38,39.47
32.35,39.44
32.32,39.41
32.28,39.41
32.26,39.38
32.23,39.36
32.19,39.33
32.16,39.33
32.15,39.30
32.11,39.27
32.09,39.23
32.05,39.20
32.03,39.17
32.00,39.15
31.97,39.14
31.95,39.13
31.94,39.11
31.89,39.11
31.86,39.12
31.82,39.13
31.81,39.14
31.78,39.15
31.74,39.15
31.72,39.10
31.70,38.87
31.68,38.47
31.64,38.06
31.61,37.66
31.58,37.46
31.57,37.33
31.54,37.28
31.51,37.36
31.48,37.15
31.46,37.12
31.43,37.27
31.42,37.57
31.40,37.84
31.36,38.10
31.35,38.32
31.31,38.47
31.29,38.65
31.26,38.59
31.23,37.97
31.22,37.41
31.19,36.82
31.19,38.49
31.14,40.94
31.13,41.81
31.12,43.02
31.10,44.78
31.09,46.86
31.09,48.60
31.08,50.51
31.06,52.33
31.06,54.41
31.06,55.78
31.06,57.28
31.05,58.64
31.04,58.83
31.02,59.21
31.02,60.44
31.05,62.84
31.06,64.44
31.06,64.97
31.08,65.43
31.08,67.43
31.10,69.50
31.11,69.87
31.10,68.84
31.10,69.36
31.13,72.48
31.08,69.81
31.02,66.78
31.00,65.04
30.96,65.01
30.94,63.63
30.92,63.20
30.91,63.27
30.87,62.51
30.86,62.13
30.85,61.63
30.84,61.44
30.84,61.31
30.82,61.21
30.81,61.12
30.78,61.03
30.75,60.99
30.74,60.96
30.71,60.74
30.70,59.93
30.67,59.60
30.66,58.95
30.64,57.78
30.62,56.88
30.59,55.45
30.59,53.94
30.56,52.72
30.54,51.65
30.52,50.69
30.50,49.76
30.50,48.82
30.48,48.00
30.47,47.25
30.45,46.60
30.45,45.95
30.45,45.35
30.42,44.87
30.41,44.45
30.42,44.06
30.41,43.69
30.41,43.33
30.40,43.03
30.39,42.75
30.40,42.52
30.39,42.35
30.40,42.22
30.41,42.07
30.41,41.94
30.42,41.77
30.42,41.58
30.44,41.28
30.45,41.06
30.45,40.90
30.45,40.81
30.45,40.46
30.46,40.28
30.45,40.19
30.45,39.80
30.44,39.40
30.45,39.24
30.44,39.10
30.42,39.10
30.44,39.23
30.42,39.33
30.40,39.40
30.42,39.48
30.40,39.53
30.41,39.56
30.39,39.57
30.38,39.58
30.37,39.58
30.36,39.59
30.36,39.56
30.35,39.56
30.34,39.56
30.33,39.59
30.32,39.62
30.31,39.68
30.31,39.72
30.28,39.77
30.28,39.81
30.25,39.85
30.26,39.88
30.24,39.91
30.23,39.92
30.21,39.95
30.20,39.97
30.19,40.00
30.18,40.00
30.18,40.00
30.16,39.97
30.15,39.93
30.15,39.88
30.11,39.85
30.11,39.73
30.10,39.65
30.08,39.61
30.06,39.55
30.05,39.46
30.04,39.32
30.03,39.15
30.03,38.90
30.00,38.60
30.00,38.39
29.96,38.34
29.95,38.40
29.95,38.47
29.93,38.52
29.91,38.53
29.90,38.52
29.89,38.58
29.87,38.62
29.86,38.65
29.83,38.69
29.83,38.71
29.81,38.69
29.79,38.65
29.78,38.65
29.77,38.65
29.75,38.65
29.75,38.65
29.73,38.63
29.71,38.60
29.68,38.57
29.68,38.53
29.65,38.49
29.64,38.46
29.64,38.44
29.62,38.44
29.62,38.43
29.60,38.43
29.59,38.43
29.56,38.44
29.56,38.44
29.53,38.47
29.51,38.47
29.51,38.48
29.48,38.47
29.48,38.47
29.46,38.46
29.45,38.46
29.43,38.46
29.43,38.46
29.39,38.47
29.39,38.46
29.36,38.42
29.36,38.36
29.34,38.27
29.34,38.16
29.32,38.04
29.31,37.95
29.28,37.88
29.27,37.84
29.24,37.82
29.23,37.83
29.23,37.87
29.20,37.92
29.20,37.95
29.19,37.97
29.17,37.98
29.16,37.97
29.15,37.96
29.13,37.98
29.12,37.97
29.12,37.95
29.09,37.92
29.07,37.91
29.06,37.87
29.05,37.85
29.05,37.83
29.02,37.82
29.00,37.81
29.00,37.81
28.98,37.81
28.97,37.82
28.95,37.82
28.93,37.82
28.93,37.82
28.91,37.83
28.89,37.83
28.87,37.84
28.87,37.85
28.86,37.84
28.84,37.84
28.83,37.83
28.79,37.83
28.80,37.86
28.78,37.88
28.78,37.90
28.76,37.94
28.75,37.95
28.74,37.93
28.74,37.91
28.73,37.89
28.71,37.86
28.70,37.87
28.69,37.75
28.65,37.27
28.65,37.01
28.63,37.02
28.60,36.96
28.60,36.76
28.59,36.84
28.60,36.96
28.65,37.13
28.77,37.37
28.91,37.62
29.08,37.83
29.29,37.95
29.49,38.04
29.71,38.14
29.91,38.30
30.11,38.45
30.30,38.51
30.51,38.49
30.66,38.52
30.82,38.63
30.98,38.76
31.14,38.89
31.28,38.97
31.40,39.07
31.52,39.20
31.64,39.33
31.74,39.45
31.84,39.53
31.93,39.63
32.01,39.75
32.11,39.81
32.17,39.81
32.23,39.78
32.30,39.56
32.38,39.22
32.43,38.81
32.48,38.34
32.52,37.84
32.54,37.33
32.55,36.82
32.56,36.33
32.57,35.89
32.56,35.47
32.56,35.07
